#OTU ID,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Dialister; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae; g__Granulicatella; s__uncultured_bacterium,d__Bacteria; p__Actinobacteriota; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_organism,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Faecalibacterium; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Peptostreptococcus,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcusgnavus_group; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Parabacteroides,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia; s__Serratia_sp.,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_salivarius,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__uncultured_bacterium,d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Akkermansia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus_parasanguinis,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__uncultured_bacterium,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__uncultured_bacterium,d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella; s__Escherichia_coli,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcales-Tissierellales; g__Parvimonas,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_torques_group; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Eubacterium_coprostanoligenes_group; g__Eubacterium_coprostanoligenes_group; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Roseburia; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus,d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Gemellaceae; g__Gemella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__uncultured_bacterium,d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella,d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales; f__Saccharimonadaceae; g__TM7x; s__uncultured_bacterium,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__uncultured_organism,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas_gingivalis,d__Bacteria; p__Firmicutes; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Subdoligranulum; s__uncultured_bacterium,d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__uncultured_bacterium,d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uncultured_bacterium
32AP,0,7,0,492,0,0,0,0,261,0,106,0,0,0,0,5,1416,0,1574,112,49,1,59,0,0,348,0,0,7,0,2,0,0,0,0,0,0,0,6,0,0,0,87,0,22401,0,50,199,0,197,8,0,0,0,0,0,0,0,0,0,0,0,0,1302
33AP,0,2,0,556,0,376,627,94,52,0,0,0,49,0,0,82,96,0,2771,813,0,0,7,889,0,328,50,0,0,1600,0,4,0,0,2173,0,387,0,0,0,238,0,2094,0,12039,0,0,1064,0,897,0,0,0,0,2239,0,10,0,0,0,0,0,0,0
34AP,0,3,0,0,0,727,165,589,300,0,248,0,50,0,0,153,5070,0,17427,681,76,0,15,0,0,3374,545,2334,30,1582,14,13,0,0,0,0,0,0,42,0,229,0,717,0,43084,0,2,0,0,639,0,0,0,0,0,0,108,0,0,0,0,107,0,3688
35AP,0,0,64,1026,91,1938,87,0,490,20,1001,94,308,3,195,0,0,10,0,2128,21,6,0,179,19,0,1902,4609,366,1675,0,82,30,0,0,4,33,0,0,298,548,29,520,0,0,30,13,0,43,1371,132,7,34,8,317,0,19,52,16,36,0,1403,26,1563
36AP,0,9,124,1410,192,638,0,0,422,92,1001,194,271,8,427,0,0,29,367,844,19,22,54,0,47,0,1210,12165,398,675,0,78,68,1,0,13,0,0,0,95,259,53,0,0,11301,150,0,0,202,527,437,16,34,23,0,0,35,82,95,64,0,1371,79,2951
37AP,0,0,0,7049,0,710,1048,504,91,0,0,0,215,0,0,253,3995,0,2257,2748,0,1,0,0,0,1221,43,0,0,1375,5,0,0,0,0,0,0,0,15,0,632,2,653,0,39155,0,0,964,0,2896,0,0,0,0,0,0,0,0,0,0,0,0,0,4509
38AP,0,0,5,0,9,135,348,0,91,0,0,2,58,0,13,0,0,0,0,129,42,0,6,1599,0,0,96,0,11,238,0,0,20,0,2286,0,1058,0,0,159,173,0,0,0,0,0,79,0,0,0,0,1,0,0,2931,0,0,0,0,3,0,230,0,0
39AP,0,0,1,637,0,560,126,0,434,4,107,7,124,0,9,0,0,0,0,876,67,2,0,2160,5,0,819,0,0,268,0,30,14,0,7723,0,1970,0,0,647,153,5,388,0,0,0,97,626,9,774,30,0,4,0,2486,0,0,11,2,1,0,113,0,136
40AP,0,4,18,2132,29,543,179,0,105,9,592,28,202,1,53,3,0,3,0,1415,0,3,0,582,6,0,585,1971,129,877,0,50,0,0,1241,1,255,0,0,198,382,31,180,0,9723,13,0,644,18,756,162,1,16,2,851,0,1,36,6,8,0,404,7,1872
41AP,0,0,0,0,0,706,738,229,389,6,0,2,193,0,0,92,0,1,1548,352,32,2,12,0,10,0,316,0,0,983,0,0,31,0,0,0,0,0,1,0,268,0,496,0,0,12,28,0,12,740,0,1,0,0,0,0,48,0,4,0,0,0,1,175
42AP,0,12,108,487,130,691,0,0,99,15,389,150,288,8,134,0,0,19,2407,1195,0,0,10,0,26,0,786,7718,195,1720,0,206,71,1,0,12,0,0,0,0,191,41,796,0,21112,94,0,182,33,1620,333,15,6,21,0,0,127,61,19,25,0,206,64,2251
43AP,0,15,0,785,6,611,0,0,449,1,946,5,63,0,43,0,0,0,907,1112,87,2,48,110,3,0,1883,1128,357,1365,0,68,16,0,1840,0,422,0,0,205,19,32,606,0,10270,0,59,1090,1,1313,119,0,26,0,0,0,9,34,0,8,0,220,0,3131
44AP,0,7,0,0,0,51,0,138,103,0,517,0,0,0,8,15,1405,0,1220,0,81,2,12,40,0,1030,244,994,185,156,5,0,0,0,9,0,136,0,13,97,0,0,0,0,0,0,39,0,0,0,0,0,27,0,35,0,0,0,0,2,0,353,0,1243
45AP,0,7,95,1017,97,164,416,0,0,22,0,139,300,11,38,19,0,28,0,554,0,0,5,1347,28,0,88,1041,0,604,0,134,90,1,2582,18,425,0,0,159,278,15,280,0,0,106,0,1024,49,661,465,22,0,31,1676,0,43,35,28,4,0,0,94,0
46AP,0,0,201,1686,233,0,0,0,9,92,17,401,216,37,136,0,0,101,0,543,0,3,5,812,76,0,0,6964,0,0,0,205,108,3,2779,59,385,0,0,225,44,77,0,0,20336,460,0,924,202,293,924,82,0,104,550,0,44,170,109,18,0,0,324,548
0CRC,0,0,11,282,0,69,207,5490,0,3,0,37,132,4,0,9640,103,0,889,1729,0,0,0,197,0,0,54,0,0,613,0,20,0,0,7689,0,180,174,0,1127,13,0,0,0,5316,0,1574,508,0,0,72,0,0,0,1517,0,0,0,0,6,0,134,0,0
1CRC,0,0,1,2581,5,768,293,5838,230,12,386,0,0,10,33,4975,230,0,0,381,0,0,939,391,5,0,4,0,0,316,0,55,22,0,962,40,0,19,1,0,195,1,72,1,11925,9,547,29,1025,324,0,0,0,0,0,2,33,9,3,15,0,430,1,479
2CRC,3537,355,2,622,5,97,0,0,709,0,509,36,1009,18,74,0,309,2,4590,0,0,0,243,0,4,0,735,2,120,2350,0,108,8,0,2902,0,56,0,3,95,166,0,220,3,10372,14,1857,142,286,0,0,6,22,0,2207,43,7,5,3,6,0,0,3,1675
3CRC,0,21,0,2134,0,149,237,0,1107,19,2569,0,395,0,21,5814,278,1,0,438,467,8,0,452,3,0,496,2,21,3165,0,60,19,0,7205,5,535,0,2,0,605,2,178,0,0,28,0,207,180,396,0,0,0,0,0,21,0,54,2,2,0,201,1,429
4CRC,0,2,39,2425,0,618,0,0,152,0,446,18,1009,9,0,0,567,0,2881,743,0,0,222,0,0,0,192,1,0,21502,0,0,0,0,998,0,1866,74,1,1,0,0,160,0,2380,0,0,539,2061,367,180,9,6,0,1051,2,0,0,0,15,1897,650,0,539
5CRC,0,0,0,0,0,0,0,283,0,0,0,0,52,0,6,4765,221,0,304,98,0,0,0,0,0,491,9,0,57,0,0,0,0,0,1907,0,198,0,0,355,41,1,0,1,4723,1,35,0,146,0,0,0,0,0,354,0,0,5,0,2,15891,0,1,0
6CRC,0,43,0,1861,0,1743,242,1418,759,4,1322,93,117,0,0,4601,0,0,58,482,0,0,0,448,0,0,34,2,0,1702,0,1,21,0,1881,8,329,0,0,505,273,0,46,0,16439,0,140,271,1616,2394,0,0,0,0,0,1,0,0,0,0,0,197,0,367
7CRC,1378,15,0,191,0,773,400,28782,920,46,355,6,0,0,26,0,0,2,0,514,374,23,130,122,5,0,632,0,212,1576,0,160,221,0,0,25,489,97,0,3435,494,0,194,0,4434,2,0,608,6,407,451,0,0,0,4757,0,0,8,1,0,2088,109,0,0
8CRC,0,69,0,1892,0,1743,44,0,2542,0,1719,72,845,0,0,360,272,0,4595,594,620,9,0,0,0,0,1652,2,580,1922,0,56,16,0,3207,1,0,0,0,386,325,0,0,0,4241,0,681,660,1506,309,0,4,5,0,3186,1,1,7,0,0,16727,413,0,171
9CRC,0,15,8,0,6,78,37,308,0,8,31,56,0,1,10,0,0,1,0,0,1020,4,274,0,2,1187,205,0,264,0,0,0,0,0,0,0,0,0,1,1493,0,2,0,1,21385,4,0,0,477,284,0,0,0,0,0,12,0,10,1,3,1482,0,1,0
10CRC,4572,48,0,118,16,0,13,2683,51,17,114,110,0,0,20,15168,0,0,0,121,2862,5,0,374,10,262,13,0,0,0,0,15,3,0,152,0,372,292,2,1632,228,25,12,2,3164,6,1662,0,0,0,394,2,0,0,69,3,0,0,2,0,690,0,2,807
11CRC,0,0,0,269,0,0,5,2210,792,5,743,2,376,0,7,11256,644,1,2776,258,445,10,0,847,1,546,1448,3,0,1155,0,108,58,0,4568,20,0,0,0,665,103,1,21,0,4628,7,1208,933,0,0,56,5,0,0,4891,0,0,11,1,0,2225,109,0,1183
12CRC,2048,35,8,70,0,0,86,414,0,33,0,386,0,0,0,4072,196,0,0,49,1356,0,0,0,0,0,0,0,0,0,0,115,12,0,3044,21,0,0,1,0,186,0,0,0,5502,1,8483,0,752,1393,151,0,0,0,0,15,1,2,0,0,0,0,0,0
13CRC,0,14,0,71,1,49,359,0,0,0,0,19,73,0,0,0,30,0,0,166,0,0,61,287,0,895,210,0,0,1174,0,0,0,0,3838,0,164,0,0,1125,0,1,6,0,1270,0,105,57,0,0,0,3,0,0,0,0,0,0,0,29,0,0,0,683
14CRC,0,0,0,2032,0,68,23,0,1804,0,2034,0,1009,0,0,0,303,0,13355,3861,0,0,72,2231,0,917,258,7,0,21502,0,0,3,0,4889,0,2055,0,0,0,33,1,614,0,0,0,693,1443,0,285,0,12,6,0,10129,0,0,0,0,3,0,286,0,5127
15CRC,0,0,0,0,0,394,50,0,0,0,405,21,23,0,0,0,119,0,743,136,0,0,435,0,0,1043,81,0,1535,1287,0,0,4,0,0,0,198,0,0,516,0,2,31,0,3911,0,0,99,276,401,0,8,1,0,1908,0,1,43,0,10,0,230,0,151
16CRC,2312,0,0,0,0,272,0,28080,1392,1,0,361,77,0,5,11436,0,0,2519,190,64,2,303,0,0,0,0,0,101,0,0,146,6,0,0,6,0,0,0,1658,0,0,46,0,10461,12,556,779,75,185,560,0,17,0,8473,1,3,19,0,0,1698,0,0,0
17CRC,0,0,0,334,0,155,109,0,0,0,1986,15,74,2,31,3341,789,0,0,0,508,0,268,524,0,226,317,20,0,2274,0,151,65,0,414,44,276,0,3,0,436,0,661,0,12345,0,0,0,0,0,0,3,0,0,0,41,12,50,0,5,24,265,0,3836
18CRC,0,0,0,153,0,392,247,842,7,0,0,20,0,0,0,0,0,0,0,4,0,0,0,524,0,614,0,1,0,483,0,0,7,0,0,0,51,85,0,986,0,1,87,0,5065,0,0,18,0,852,0,0,0,0,109,0,0,0,0,0,0,146,0,476
19CRC,1562,0,0,288,6,320,260,829,0,0,0,49,0,0,18,0,1329,0,0,1235,0,8,507,54,0,1417,0,0,100,1096,0,21,15,0,0,1,15,0,0,601,0,4,51,1,1342,57,0,0,206,240,227,28,2,0,3013,4,0,2,0,14,1044,24,1,127
